,CELA2A,CELA3A,CELA3B,CHGB,CLPS,CPA1,CPA2,CPB1,CTRB1,CTRB2,CTRC,ERCC-00002,ERCC-00003,ERCC-00004,ERCC-00009,ERCC-00022,ERCC-00042,ERCC-00043,ERCC-00044,ERCC-00046,ERCC-00074,ERCC-00076,ERCC-00092,ERCC-00095,ERCC-00096,ERCC-00108,ERCC-00111,ERCC-00112,ERCC-00113,ERCC-00116,ERCC-00130,ERCC-00131,ERCC-00136,ERCC-00145,ERCC-00171,GCG,GP2,INS,MALAT1,PLA2G1B,PNLIP,PNLIPRP1,PRSS1,PRSS3,REG1A,REG1B,SCG5,SPINK1,SYCN,TRY6,TTR
GSM2172910,0.0003717098515550765,0.0,0.0,0.0007633910033041999,0.0,0.0,0.0,0.0,0.00012686572361148062,0.0,0.0,0.0009563290014059328,0.0008074344170141945,0.0008400435009147925,0.0006053072907641177,0.0003127206493890189,0.0006264632360505206,0.0005638569726099136,0.0003515758435411564,0.0007644738606789515,0.000976796974172147,0.0005294635995942076,0.0004802601584091366,0.0004002167986742805,0.0009544129190856895,0.0006793952331992117,0.0,0.00040377025314020136,0.0008120125291181656,0.0,0.0009992465571232352,0.0,0.0007565066909544644,0.0004855501592555335,0.0006964124262105975,0.001025786335286869,0.0,0.0005306359767516819,0.001142166384865062,0.0,0.0003805971708344419,0.0,0.00012686572361148062,0.0,0.0003569478892635768,0.00012686572361148062,0.0007311501719209814,0.0004259850049821065,0.0,0.00012686572361148062,0.0009077687622786069
GSM2172911,0.0,0.00015180573601982593,0.0002343818795352709,0.0008409739034892222,0.0,0.0,0.0,0.0,0.0,0.0002672349356709073,0.0,0.0008500097976762528,0.0006763740278432475,0.0007469711543629521,0.000609459939213543,0.000510438399414974,0.0006589011539399882,0.0005914934693133384,0.0,0.0006875721529593781,0.0008437312200958579,0.00048661348214407277,0.0004908533962574563,0.000538620079509023,0.0008498140247569444,0.00047198325956475373,0.0005587888819743816,0.0,0.0007187554753986632,0.00033534827601071625,0.0008867972846899047,0.00013075834376963344,0.0006651465861950113,0.00048217397063933157,0.0006300345374559799,0.0010538999916526821,0.0,0.00041904067169073317,0.0008740664638239476,0.0,0.0,0.0,6.537917188481672e-05,0.0,0.0,0.0,0.0007996278682451351,0.0,0.0,0.0,0.0009392359166862253
GSM2172912,0.0,0.0,0.0,0.000513077669856704,6.465620897552448e-05,4.079352599579232e-05,0.0,6.465620897552448e-05,0.0,0.0,0.0,0.0005370109233789521,0.00040582897727733805,0.0004770895993358577,0.0004062444790774031,0.00030561910404178173,0.00041603053291514616,0.00034217680118288205,0.0002593469629699894,0.0004417502304309117,0.0005305023302474847,0.00029207639750339755,0.0002313982306469053,0.00027043483161659547,0.0005297817945865848,0.00039793625690553503,0.00034990356587353476,0.0,0.0004509009239688253,0.0,0.0005432065359721328,0.0,0.0004299689871408784,0.00035954521214513757,0.0004020148295776382,0.0006594083295649764,0.0,0.0003097230935217318,0.000601390783218907,0.0,0.0,0.0,0.00011452190599237239,0.0,6.465620897552448e-05,0.0,0.0004921221698515278,0.0,0.0,0.0,0.0005760109859818136
GSM2172913,0.0007398433775629671,0.0007990552689228913,0.0007449024113275378,0.0,0.0007611091760356331,0.000844970518766014,0.00075779433019908,0.0008574159411610167,0.0007780491932611592,0.0007909840769474263,0.000760599374540246,0.0008230734950034569,0.0006828916420958224,0.0007111511374357269,0.0005897161646681017,0.00048799111455652606,0.0006248262213202152,0.0006502422346155897,0.0,0.0007008890416802527,0.0008040147239957586,0.00046829021194428244,0.0005589464492566948,0.00042264231926483493,0.0008149807366197266,0.0006469645143352092,0.0005478841583872016,0.0003721681738658661,0.0006875351577182058,0.00048305629056235146,0.0008295823080940985,0.0,0.0006796851374908756,0.0006159619771530293,0.0006439780554061502,0.00019500712354794246,0.0007583868809391183,9.304204346646653e-05,0.0009268076200953161,0.000763262883830162,0.0007870155653515493,0.0006427019310453408,0.0008788744247721816,0.0006519116410684425,0.0008474094144120169,0.0007841686238329254,0.0,0.0007493848334654626,0.0006611531572272923,0.0007080584083650375,0.0001517450370225491
GSM2172914,0.0,0.0,0.0,0.000496560241818576,0.0,0.0,0.0,0.0,9.35925893321377e-05,4.030813423474163e-05,0.0,0.0005130901353902137,0.0004152801527121027,0.00045119012279106765,0.00027643241853090916,0.0002409330015150608,0.0003671476264842415,0.0003454348902329572,0.0002427504102185383,0.0004089635948703135,0.0005135507842196561,0.0002769315833586009,0.00022264447677865812,0.00024869816517642516,0.0005058390047305404,0.00039016178317337574,0.00031598367858410664,0.0,0.0004034210843772511,0.00026231705992926113,0.0005228731971676142,0.0,0.00036992465866581063,0.00034694542568938005,0.00037936044825653635,0.0006368303856036233,0.0001445031497055834,0.00020154067117370813,0.00058948210364925,0.0,0.0,0.0,0.0,0.00012092440270422488,0.0,0.0,0.0004848502935456015,0.0,0.0,0.0,0.0005758848540571514
GSM2172915,0.0,0.0,0.0,0.000550178346858775,0.0,0.0,0.0,0.0003974859524450189,0.0,0.0,0.00023675642284382335,0.0008814499564601005,0.0006863727022351589,0.0007714315409349453,0.0005211214256224503,0.00040274321420053866,0.0006028440910141318,0.0006652408353882438,0.00045931437770469657,0.0007220204726902185,0.0008911421030768314,0.0004637737378622343,0.0004337416742999402,0.00031144475860447993,0.0008882908980396452,0.0006383533231309837,0.000582151949284146,0.0,0.0006592402170264996,0.0,0.0009077285748288258,0.0003664874923456173,0.0006953941735740479,0.0005681788407155521,0.0006290300010539109,0.0,0.0,0.0009245547127626173,0.0010134833449449577,0.0,0.0,0.0,0.0003890854021015777,0.0,0.0,0.0,0.0006090697929959665,0.00031144475860447993,0.0,0.0,0.00045931437770469657
GSM2172916,0.0009126530229242248,0.0010034438822672978,0.0009288383412697413,0.0,0.0009246073787252739,0.0010296188351043038,0.0009209663233441091,0.0009912913621094933,0.0009095831892029965,0.0009486222000978614,0.0009511750745705246,0.0008586257516591672,0.000557120218243487,0.0007048524561021193,0.0006055739434705287,0.0004801097710597894,0.000592309024675543,0.0005608758814142557,0.0004905019603690685,0.0007007691721252921,0.0008014181439412034,0.0003963119374312571,0.0004472320369149452,0.0003794082164390191,0.0008680422069260394,0.0006158401451716946,0.00054100231702774,0.0005768666457505056,0.0007324594046622479,0.0005079452058754653,0.0008532309454514183,0.0005149916924871122,0.0006940235263570902,0.0005581364510017587,0.0006729463664711845,0.0,0.0009714247540248931,0.0001306647248295239,0.0007894856759736836,0.0009150377287180363,0.0010145803634721367,0.0008032553775345771,0.0010586217392150596,0.0009083549983634946,0.0009928173668798544,0.0009241663657610898,0.0,0.0008360882219226214,0.0008560473239723682,0.0008498942477561149,0.00016888170692568394
GSM2172917,0.0010278774324536252,0.0012306517295226397,0.0011220569930615563,0.0,0.0010950369218146287,0.0012848007505634773,0.0011174176802673254,0.0012315461286002175,0.0011128668302177657,0.0011521924039684256,0.0011645226091489436,0.001015527510844031,0.0005932500098705439,0.0008274647397928646,0.000763397236272856,0.0005246310192005695,0.0007418874065006491,0.0005667769069249479,0.0005557426727876311,0.0008195629190612956,0.000965112638470418,0.0005845216062737709,0.000474104109916922,0.0004344745613678553,0.0010417668377066848,0.0007730879488598047,0.0006868764926543944,0.0005100718231178977,0.000831174638618382,0.000374309749374968,0.001010102922100802,0.0005146316009332224,0.0007890641339416454,0.0005940123397150821,0.0007679958208128892,0.0,0.001241637495771134,0.0,0.000988041474359336,0.0011016700040966942,0.00120542519591481,0.0010540980587868541,0.0012936190373104028,0.0009977774667076107,0.001221645174907885,0.001113514633256195,0.0,0.0010388110241971427,0.0010035978937040706,0.0010322814447054915,0.0
GSM2172918,0.0,0.0005472368006974399,0.0,0.0008215989920189722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010428912455599905,0.0007862044724443179,0.0008854842650423986,0.0007537197380092812,0.0006638742656274683,0.0008051468758034892,0.0007715501955253064,0.0007133103292026216,0.00086897800393417,0.0009508621267696328,0.0006961323789230655,0.0005942596900687727,0.0005972315458436686,0.0010427609424574016,0.0008476654556137865,0.0008385572157541506,0.0,0.0009135764561753784,0.0,0.0010448071166897692,0.0007457680118534584,0.000896527464564538,0.0008086595261830676,0.0008559155239145161,0.0010987873844471644,0.0,0.0,0.0009422616465503492,0.0,0.0,0.0,6.97517678492968e-05,0.0,0.0,0.0,0.0008800586288478476,0.0,0.0,0.0,0.0009819002426445325
GSM2172919,0.0009490423942511652,0.0010143996361779743,0.0009470469709804795,0.0,0.0009343885251384522,0.0010476053156626126,0.0009365390505781826,0.0010233186884305015,0.0009106097524990588,0.0009686457928992992,0.000977738427749997,0.0008620991440990978,0.0005724527061096141,0.000689688096502008,0.000522510963365166,0.0003346341090587041,0.0005471495306938843,0.00046132622302747466,0.0003118169239052907,0.000648328749452128,0.0007811683151009701,0.00047429863740202163,0.0005170645566847216,0.0,0.0008627647802279588,0.0006393928266667273,0.0004317129093864031,0.0004454084105330277,0.0007115539294487003,0.0,0.0008593531429794743,0.0,0.0006665947134388777,0.0005056303015687927,0.0006657778785180328,0.0,0.0010028768705701826,0.0,0.0008007277649422169,0.0009222532578060335,0.0010309102672507713,0.0008486458197387479,0.0010751772098586308,0.0008801188240367521,0.0009909707532098876,0.000914706751769843,0.0,0.0008442295694327002,0.0008972292132850124,0.0008458957550349102,0.0
GSM2172920,0.0010088210637186205,0.0011383479009669413,0.001022463212486174,0.0,0.0010338046630560943,0.0011512022115436058,0.001014035678743846,0.0011076335947446698,0.0010438719272662723,0.0010736102183269845,0.0010789273381110996,0.0009945991247107843,0.0007334511113668358,0.0008511445545277885,0.0005616480972418449,0.00047882808587183985,0.0006230425476961057,0.0005840819362238565,0.0005280999795291958,0.0008106114489130406,0.0009409173583242572,0.0006326566184549604,0.0004408740404350482,0.0,0.0010212921544568258,0.0008146661707540919,0.0006044313820050247,0.0006323776910554156,0.0009091558348833998,0.0004823172752484334,0.0010028576963894028,0.0006161139579269008,0.0008296280771252202,0.0006625703870597074,0.0007571743737985055,0.0,0.0011056479418029342,0.0,0.0008865190166253475,0.0010192499390848954,0.0011009314689658573,0.0008983923901263078,0.0011775210416621448,0.0009384127284873439,0.0010713146191074197,0.000824105419872543,0.0,0.0009372096189154769,0.0009511418195324286,0.0009519210830583926,0.0
GSM2172921,0.0,0.000144456661156385,0.0003220973011417788,0.0,0.0,7.22283305781925e-05,0.0,0.0,0.0,0.0,0.0,0.0010532777528237806,0.0007420591048328273,0.000879846727914352,0.0007410441280972415,0.0005901000438032153,0.0007581702246641322,0.0,0.0005450995878874938,0.0008426639415433503,0.0009592793085976466,0.00033116418719070386,0.0007612958523071838,0.0006592066277539861,0.0010599282756908052,0.0008433348843920884,0.0007883278173830327,0.0,0.0008889080054455904,0.0,0.001058212904160889,0.0,0.0008930803285795644,0.0007498415161898644,0.0008584289164239988,0.0,0.0,0.0,0.0008343258859366397,0.0,0.0,0.0,0.000144456661156385,0.0,0.0,0.0,0.0,0.0,0.0,0.0002952306173239075,0.0
GSM2172922,0.0,0.0,0.0,0.0008977689810564949,0.0,0.00045544075907244557,0.0,0.0,0.0,0.0,0.0,0.0010835302491208581,0.0008277060922818782,0.0009268138158406091,0.0007539303981813151,0.0006451037688631257,0.0007417093584180812,0.0007960997953630586,0.0007302770661968494,0.0008869934061623304,0.0009851277343616567,0.0006822772230803815,0.0008222498600074832,0.000607706995427483,0.00108089048435983,0.0009036906685751822,0.0008074580041022645,0.0,0.0009288448033719251,0.0,0.0010888032590178995,0.0006726122247348819,0.0009108107583423777,0.0008095705335928711,0.0008692233615447279,0.0,0.0,0.0005045495096490961,0.0009036338350747961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000925622171073366,0.0005626136422112528,0.0,0.0,0.00089668120761032
GSM2172923,0.0010237588088802237,0.0011237781175628266,0.0010517129444601598,0.0,0.0010176782192644895,0.0011670722834663015,0.001008165029498567,0.0011271578280602841,0.0010000789224343266,0.0010456650841907742,0.0010874747855615886,0.0009503898725071602,0.000585855349803175,0.0007681635574936018,0.0006116035090257348,0.0,0.0006626748355661699,0.00056767489815251,0.0,0.00074336809585034,0.0008709217208325715,0.0004350638733444834,0.0004871973230670913,0.0004745461097802547,0.0009591062043573659,0.0007788570897973531,0.0006206248994576369,0.00026404546454915253,0.0007967099977331674,0.0005586599432177989,0.000933776157399564,0.0,0.0007588266488607434,0.0006200053075456656,0.0007442402734843052,0.0,0.0010750879469806679,0.0,0.0008736119838133351,0.0010068688669078517,0.0011621729871186765,0.0008670128083025948,0.001198214120330979,0.0009483596825197014,0.0010968267820419912,0.0009647053536990299,0.0,0.0009495265337081534,0.0009846790718341836,0.000940757572831817,0.0
GSM2172924,0.0,0.0,0.0,0.0007596642986037453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008742163687801987,0.0006370813362246919,0.0007439891080873397,0.0006793974054772572,0.0005596482300464393,0.0005866852239215094,0.0006473740268047567,0.00044407647188586085,0.0007409094502123674,0.0008033858087625581,0.0005176894824527071,0.0005259211535670527,0.0,0.0008820603777844602,0.0007150441102292841,0.0005961895260148203,0.0,0.0007585771968302139,0.0,0.0008797407316297531,0.0,0.0007345183716533267,0.0005995629228854357,0.0007093911801406595,0.0008750604772027121,0.0,0.0,0.0008394654243470596,0.0,0.0,0.0,0.0,0.0005350450340504137,0.0,0.0,0.0007669933333718785,0.0006227793782764268,0.0,0.0,0.0008961782175571694
GSM2172925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009253074023316296,0.0006758104862572387,0.0007716966679425204,0.0007391394725259377,0.0005134789693096364,0.0007289499564061558,0.0006608832015970946,0.0006406868855568511,0.0007614176942295801,0.0008407121413926582,0.000589895989135405,0.0007018898212909936,0.000430737265180183,0.0009238250661211804,0.0007432222043470084,0.0006771192678547023,0.0,0.0008209286788184668,0.0,0.0009192061946476823,0.0005143410278327455,0.0007677896296876136,0.0006499502111721683,0.0007539691756697239,0.0,0.0,0.0,0.0008147651110132588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012408681749211134
GSM2172926,0.0,0.0,0.0,0.006561187422834414,0.0,0.0,0.0,0.0,0.0,0.00441948209328974,0.0,0.008622215638298916,0.0067332769547597884,0.007161865331212587,0.006942991755604003,0.0023878819518957195,0.0063080556527359425,0.006382786479510163,0.005779635981468566,0.007297758211237566,0.007757008776561426,0.005729083018001793,0.0060910290832776205,0.006396419279756565,0.008691265646617458,0.007484450356701134,0.006232419017315464,0.0,0.007777408384067748,0.0063995664578741064,0.008615300844023451,0.0,0.007402694835738631,0.005954454250575184,0.007264588832307785,0.005519975291041517,0.0,0.005781118162749118,0.005869263455364447,0.0,0.0,0.0,0.006162784785563116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM2172927,0.0,0.0,0.0,0.0009556590667649574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012985168781426183,0.0009789167756224307,0.001107726996391144,0.0009611819984497878,0.0,0.0009611819984497878,0.0009306218121834616,0.00079712356940702,0.0010571291321586744,0.0011737662734946583,0.0008075034809827852,0.00039621707943074,0.0008157118928552109,0.0013034311388793517,0.001095161841676845,0.0009283609064084939,0.0009188896572002806,0.0011507902686316927,0.0,0.001308298492559125,0.0006589859438431365,0.0011304109003065308,0.0009811897853983275,0.001070959544939812,0.0012815442395929001,0.0,0.0008482834657025713,0.001107411330059861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001019247545711196,0.0,0.0,0.0,0.0012983774840231732
GSM2172928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001286485280640177,0.0009940343402424722,0.001129998544221507,0.0010028593650561971,0.0008591787673112888,0.0008899298056076425,0.0009005274045584677,0.0008505217528092167,0.0010751135403068088,0.0011948655140424915,0.0008244402092780273,0.0006763003550925689,0.0007924108814309894,0.0013127396741806538,0.0011246624989434528,0.0010054559034633067,0.0,0.0011371905342281888,0.0010135986884740097,0.0013170542175259016,0.0008547375484072156,0.0010949465118027146,0.0008711815859588754,0.0010642243334786855,0.0,0.0,0.0,0.0011169535859426984,0.0,0.0,0.0,0.0,0.0009668906006015103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSM2172929,0.0,0.0,0.0,0.0005113650337470006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005956495023217162,0.00042098053278494236,0.0004917815476213584,0.00045555136711852005,0.0,0.0004311474901921986,0.0004076437657322253,0.0,0.0004753940775278657,0.0005456164942176993,0.0,0.0003795031797725776,0.00032087205221630673,0.0006019675686770746,0.00041403041076230445,0.00041649863277379496,0.00034891277379899195,0.0004965304624390921,0.00032841662122256384,0.0006022114787313131,0.0002949518652076605,0.0004739203121922224,0.00035145257629453015,0.00047296079153790984,0.0007058146684540922,0.0,0.0,0.000593222484199958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005349793576305994,0.0,0.0,0.0,0.0006434568259992535
GSM2172930,0.0,0.0,0.0,0.0005645911349154906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005524735893721953,0.00036447098113448587,0.0004539399227433049,0.0003601199554482563,0.000201200955439555,0.00037538589919614387,0.0003299386757484462,0.0,0.0004444594192726508,0.0004924924999749641,0.0003511925625310341,0.0003789493337330278,0.0003032761072411144,0.0005506376879014066,0.0004208216342003762,0.00032866490685473133,0.0,0.0004588162315926529,0.00036753452238361833,0.0005490076595627928,0.0003045854591928194,0.00044496285832921486,0.0003979706699829014,0.00043097482013208934,0.0006538821195951828,0.0,0.0,0.0005575171317368004,0.0,0.0,0.0,0.0,0.0003029441456647989,0.0,0.0,0.0004975960477256356,0.000269821809519956,0.0,0.0,0.0005859067156703235
GSM2172931,0.0,0.0,0.0,0.0007753242243039804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008815295291407094,0.0006564809521369947,0.0007483989473036651,0.0007433962535752305,0.0005698117721364228,0.0006206851438307516,0.0006171320695322012,0.0,0.0007265057994194256,0.0008199383290060622,0.0005547136773926183,0.000632832432340179,0.0005818191231236866,0.0008905698616903307,0.0007281250854916113,0.0006558458349881301,0.0004127504344619948,0.0007758402131463009,0.0006206851438307516,0.0008896592665801816,0.00042396978576529816,0.0007403878565864809,0.0006343036501908359,0.0007140509705732919,0.0009731995402194072,0.0,0.00041993049001355144,0.0008504687800158462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008127333604769098,0.0,0.0,0.0,0.0009058248915733414
GSM2172932,0.0005719880297205426,0.000663401835604081,0.000539278531731523,0.0006808762084072487,0.0005399753340075303,0.0006282157019685433,0.0,0.00047178332147163016,0.00042767597352325043,0.0005808022709796497,0.0,0.0009051586056203135,0.0006201931688870738,0.0007675887067666419,0.0006217994263864524,0.0005397436623958424,0.0006735170542867356,0.0006295149255652721,0.0,0.000753083686287262,0.0008043822891817322,0.0005916213979604429,0.0006205736855991638,0.0005546780501912535,0.0009073701667165195,0.0007133677177084424,0.0005273313904473683,0.0005100890628714054,0.0007622372160285483,0.0005585283212558115,0.0009061136225975135,0.0,0.0007362773545493546,0.0006245662388135088,0.0007471440432605188,0.0,0.000478417434180222,0.0009167534623852863,0.0008398904688500503,0.00042767597352325043,0.0005270649168675939,0.0,0.0007603941430342643,0.0003290841077133021,0.0006576656157176568,0.0006312186993662677,0.0007751514876496064,0.0003641643692303495,0.000438952090723819,0.0003803889332383712,0.0006823747728148894
GSM2172933,0.0,0.0,0.0,0.00048571225261506863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005243570614910264,0.00036065302909958576,0.0004309480835881591,0.00036893597473346753,0.00026198954307883,0.00027873991568609906,0.00037116289482572076,0.0,0.0004250174207445733,0.0004838210550209938,0.0003432133201586162,0.0002879474268933964,0.0003030001240623973,0.0005302047756996844,0.00039726500662362976,0.000254489596147368,0.00028267677472587085,0.0004420085119266432,0.0,0.0005250035364129794,0.0002561840313692163,0.00042752745501919255,0.00034843068815650866,0.0004156610080873897,0.0,0.0,0.00030511736437850397,0.0005113915865350134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004725937560120225,0.0,0.0,0.0,0.0
GSM2172934,0.0,9.565396077659914e-05,0.0,0.0005130768892621849,0.0,6.529398615322604e-05,0.0,0.0002941203763064844,0.0,0.0,0.0,0.0005706676779814363,0.00039947548481313586,0.00046168324960857557,0.0004329598355127093,0.0002945404002981754,0.0003999035765616464,0.0004048791105272236,0.0003348932813883924,0.00046195915836408407,0.0005323883470445711,0.0002945404002981754,0.00034282947233671743,0.0003023718632062572,0.0005773384058925546,0.0005042706432379657,0.0004284737825563607,0.0,0.0004842533886131495,0.0003712257844406207,0.0005591008170708963,0.000289292892758103,0.0004577603029906774,0.0003594143624597105,0.0004465309568712058,0.0,0.0,0.0,0.0005854937133135465,4.119591859335306e-05,0.00010648990474657909,0.0,0.00017178389089980513,0.0,0.00010648990474657909,0.0,0.0004964045799053988,0.00027603076916820994,0.0,4.119591859335306e-05,0.0005018649260549769
GSM2172935,0.0,0.0,0.0,0.0005025215886908267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893891521876391,0.0003950021511006462,0.0004883731644622833,0.0004171587517953317,0.0003473171236364832,0.00039339942267796723,0.00028288305546140776,0.00030247898434066693,0.0004915680908361243,0.0005373756460485829,0.00038117701102267,0.00030505816277159864,0.00029979002117686904,0.000597723280775111,0.0004992878321642512,0.0003787050635528095,0.00037047065516451777,0.0005016948039055373,0.00031266808295685156,0.0006020580500699095,0.00030850078613865517,0.0004515409125068821,0.0003876517258559687,0.000470887605962871,0.0006801862149550741,0.0,0.0004752735052179417,0.0005956122124663862,0.0,0.0,0.0,0.0,0.00031699724839854963,0.0,0.0,0.0005084302712859978,0.0,0.0,0.0,0.0006184497897465924
GSM2172936,0.0,0.0,0.0,0.00067086442082529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006774484756137718,0.0004263871824069927,0.0005497902172186662,0.0004631944572902307,0.0004357393980749318,0.0003233612067678712,0.0004704944913683235,0.0,0.0005456555130273777,0.0006114798306033466,0.00041169023163040007,0.00039367343429049065,0.0003911678493019182,0.0006870285964512309,0.0005632532738270181,0.0005055277062268157,0.0004461186534036565,0.0005812792667711877,0.00042303399158963767,0.0006762831034824669,0.000417783812965767,0.000542446642392829,0.00047401266125224887,0.0005382019184685724,0.0008053808620027864,0.0,0.00036467420013328733,0.0006128569633833705,0.0,0.0,0.0,0.0,0.0003086509978287904,0.0,0.0,0.0006122718243783311,0.0003039575607031395,0.0,0.0,0.000712368130553103
GSM2172937,0.0006342314445079773,0.0008904942374527681,0.0007979588249044351,0.0,0.0008059325374156237,0.0008990119331021216,0.0007908619859371434,0.0008698267963532725,0.0007977877065520978,0.000832259420330007,0.0007934401423257475,0.0007486519911960108,0.00047578962146194084,0.0006342961626375822,0.0005116992182739356,6.0941205595473044e-05,0.0004915571997071099,0.00043571420916537596,0.00046713481208754577,0.0006125327905513436,0.0007184435541861462,0.0003539072102709948,0.0,0.0003819055269994313,0.0007729169804904164,0.0005484708503592574,0.0003696747885161637,0.0,0.000621205724736973,0.0004156299283464639,0.0007735696702813587,0.0,0.0005896644868774665,0.00045049673588855787,0.0005654398960406198,0.0,0.000875796062982032,0.0,0.0007384637795743183,0.0008078493391040436,0.0007817621028900618,0.0007283922794668361,0.0009427928579470721,0.0007597132662144517,0.0009086525602055875,0.0008753218103150464,0.0,0.0007654272681711501,0.0007465299067494758,0.0007537184364029996,0.0
GSM2172938,3.1084863286076653e-05,0.00025979336146982903,6.216972657215331e-05,0.0,7.217681738967409e-05,0.0001917912751551806,4.926834264847531e-05,3.1084863286076653e-05,0.0,0.00014252293250670525,0.0,0.0004311014589747659,0.0003149074009547593,0.0003520455717445209,0.0003354671240641439,0.00021239945193910937,0.0002492013896134228,0.00030400123913083046,0.00020828225259501382,0.00034014656740438096,0.0003894073135460016,0.00024085151544364506,0.00025740662729284945,0.00021239945193910937,0.0004371796646097214,0.00036779917501647184,0.0003052589204914822,0.00014435363477934818,0.0003679220071340991,0.0,0.0004220268307607977,0.0002135643480337345,0.0003508051851017191,0.00028272917298609524,0.00035040815574054613,0.0,0.0003459722571121929,0.0,0.00041896213462422127,0.0,0.0,0.0,0.000198167229166767,0.00024228835160031978,6.216972657215331e-05,0.0001836148866103027,0.0,0.0,0.0,0.00018788916484742323,0.0
GSM2172939,0.0009165208118078679,0.001054182450701695,0.0009715064641821361,0.0,0.0009620946733233384,0.001042822261948393,0.0009851317518085048,0.0010352119015041659,0.0009569451884044368,0.001010484556341166,0.0009869613497633257,0.0009484345680903264,0.0006285760761677189,0.0007858875808322266,0.0006850028021295014,0.00043505669574015436,0.0004935975565201428,0.0006115902477520448,0.0,0.0007332474196154298,0.0008765753899441963,0.0,0.0005420613141184081,0.0003884731453975306,0.0009443954882712468,0.0007615545500986471,0.0006467018616278369,0.0003023589654352918,0.0007667579531331208,0.0,0.0009487240766410926,0.00044139857819255744,0.000758333303976944,0.0006109838169354028,0.0007392162051598723,0.0,0.0009901144710797432,0.0,0.0008253869717165548,0.0009677985642297501,0.0009659452361962988,0.0008662370946111102,0.0011171989769388983,0.0008912677536359909,0.001063777248445252,0.0010073750159821453,0.0,0.0008967940198967861,0.0008798140253135353,0.0008818198134834502,0.0
GSM2172940,0.0,0.0005957733729250646,0.0,0.0010060955277233236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022480948028680767,0.0017269669531964054,0.001945177931223771,0.0018622135687559036,0.0,0.0015869371110012553,0.0015561773729967899,0.0015497765563137953,0.0019176999680957558,0.0020920351075741288,0.0015931126211119972,0.0015282956599707573,0.00121309262816347,0.002305181882048966,0.0019612226355973975,0.0017820626954095412,0.0015405486601206828,0.002048667840155826,0.001464307769225642,0.00228973655211376,0.00127585672674489,0.0020022755355977905,0.0017028787405535283,0.001890025677351225,0.0016309037981034802,0.0004468300296937984,0.0,0.002149436598174646,0.0,0.0,0.0,0.001378122923309509,0.0,0.0,0.0,0.0012138505824684084,0.0,0.0,0.0,0.0016119498819189002
GSM2172941,0.0,0.0,0.0,0.0008048807244479311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009253311255094601,0.0006930464372626364,0.0007648718963435017,0.000781282926523933,0.0005394190320226593,0.0006409158238397076,0.000629178058889076,0.0006287869253781478,0.0007568951405510049,0.0008901252561967317,0.0004765904014162385,0.0006641783468884922,0.0005510219476616388,0.0009479822456325208,0.0007689543785984195,0.0006048560731845977,0.0,0.0008098808047467677,0.00046348640356190594,0.0009236310161922431,0.0005464868022637425,0.0007484509548634022,0.0006533051230213295,0.0007343004232685599,0.0009937643873298026,0.0,0.0003518130596617643,0.0009000107061507617,0.0,0.0,0.0,0.00029479659516865514,0.0001322126317338793,0.0,0.0,0.0008790290938971206,0.0,0.0,0.0002582701437708727,0.0009881814859061468
GSM2172942,0.0,0.0,0.0,0.0005379855554204586,0.0,0.0,0.0,0.00021469104038532674,0.0,0.0,0.0,0.0005276019462970403,0.0003576702050614911,0.0004289564620804158,0.0003876320068546553,0.000255358615863308,0.0003897668910781425,0.000317159702496379,0.000318706696971381,0.00042193971981697846,0.0004891733852812859,0.00029957135700728153,0.0002650882399263019,0.00031072631577621165,0.0005292689186050255,0.0004243968162002786,0.0002711944751870162,0.0,0.00045567787331871144,0.00034380848388472447,0.0005225134017489803,0.0002576713144838588,0.0003902482244475188,0.00035175153566995254,0.00041034985829042166,0.0005979844550010522,0.0,0.0,0.0005373902127311413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491915375623052,0.00012320935329725554,0.0,0.0,0.0005500341194071547
